City_ID,City,Country,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Date
279,Nový Bydžov,CZ,50.2417701,15.4907692,52.18,86,42,5.64,2023-09-24 20:36:40
280,Karratha,AU,-20.7370067,116.8478592,92.5,23,4,14.09,2023-09-24 20:36:40
281,Hawera,NZ,-39.5893462,174.2837207,56.23,88,100,18.05,2023-09-24 20:36:41
282,Tigaon,IN,21.2974592,80.3381905,81.09,80,86,4.07,2023-09-24 20:36:41
283,Saipan,US,15.1909825,145.746743003024,84.4,74,40,10.36,2023-09-24 20:36:42
284,Belmonte,ES,39.5592831,-2.7038117,60.58,57,5,7.11,2023-09-24 20:36:42
285,EYL/ DAAWAD,SO,7.9806632,49.8187816,80.96,62,43,16.87,2023-09-24 20:36:43
286,Kununurra,AU,-15.7730916,128.738839,94.91,34,21,8.05,2023-09-24 20:36:43
287,Dudinka,RU,69.406067,86.175072,36.66,98,100,23.76,2023-09-24 20:36:44
288,Usinsk,RU,65.995731,57.5571267,53.06,92,100,9.78,2023-09-24 20:36:44
289,Halifax,CA,44.648618,-63.5859487,55.54,95,100,2.3,2023-09-24 20:36:45
290,El Tigre,VE,8.8856183,-64.2486608,78.42,73,87,9.17,2023-09-24 20:36:45
291,Yangor,NR,-0.5381331,166.9114869,84.27,73,63,7.18,2023-09-24 20:36:46
292,Yekaterinovka,RU,47.5404133,38.3859883,61.81,47,0,10.69,2023-09-24 20:36:46
293,Artigues,FR,42.8038,2.21212,60.06,52,66,4.99,2023-09-24 20:36:47
294,Saumalkol',KZ,53.292072,68.105461,58.95,78,60,9.26,2023-09-24 20:36:47
295,Puerto Armuelles,PA,8.2725603,-82.8604458,84.34,74,89,1.01,2023-09-24 20:36:48
296,Halle (Saale),DE,51.4825041,11.9705452,48.18,91,0,8.05,2023-09-24 20:36:49
297,Arkhara,RU,49.4224283,130.0858308,62.42,65,100,11.07,2023-09-24 20:36:49
298,Weno,FM,7.4401133999999995,151.85698576823683,88.65,75,100,9.22,2023-09-24 20:36:50
299,Baykalovo,RU,64.5788836,40.2618292,49.93,96,82,6.06,2023-09-24 20:36:50
300,El Mhamid,MA,30.1283553,-6.8834025,77.88,15,0,4.25,2023-09-24 20:36:51
301,Susanville,US,40.4162842,-120.653006,61.83,33,0,8.05,2023-09-24 20:36:51
302,Hassi Messaoud,DZ,31.6957444,6.0604297,74.88,53,0,8.05,2023-09-24 20:36:52
303,Cherdyn,RU,60.4046807,56.4752752,54.05,64,5,8.32,2023-09-24 20:36:52
304,San Nicolas Tolentino,MX,19.3495128,-99.582417,62.6,48,0,11.5,2023-09-24 20:36:53
305,Catabola,AO,-12.142243,17.2856051,69.03,53,64,3.4,2023-09-24 20:36:53
306,Gaspésie,CA,48.6580556,-65.7527778,42.87,91,24,7.09,2023-09-24 20:36:54
307,Timimoun,DZ,29.2605117,0.2285923,80.98,32,0,12.66,2023-09-24 20:36:54
308,Kupang,ID,-10.1632209,123.6017755,90.01,51,20,12.66,2023-09-24 20:36:55
309,Afaahiti,FR,-17.7390418,-149.28997267755395,76.12,85,100,21.59,2023-09-24 20:36:55
310,Vangaindrano,MG,-23.3503159,47.6043136,67.84,86,8,5.37,2023-09-24 20:36:56
311,Barreirinhas,BR,-2.7541271,-42.8259693,77.47,86,0,7.18,2023-09-24 20:36:56
312,Fisterra,ES,42.9064771,-9.263789,63.73,89,90,2.64,2023-09-24 20:36:57
313,Tirumullaivasal,IN,11.2417391,79.8428846,83.93,70,100,6.35,2023-09-24 20:36:57
314,Victoria Falls,ZW,-17.934681,25.825216,68.72,33,11,2.59,2023-09-24 20:36:58
315,Tralee,IE,52.2692835,-9.7054085,55.36,88,67,14.03,2023-09-24 20:36:59
316,Springbok,ZA,-29.6659872,17.8825119,46.99,90,100,11.23,2023-09-24 20:36:59
317,Cândido de Abreu,BR,-24.5747463,-51.3432207,73.13,74,28,1.99,2023-09-24 20:37:00
318,Buala,SB,-8.145546,159.5930366,84.2,64,97,9.24,2023-09-24 20:37:00
319,Bétérou,BJ,9.2021611,2.2736894,71.35,97,86,1.28,2023-09-24 20:37:01
320,Campbell River,CA,50.023071,-125.2441538,55.08,100,100,12.66,2023-09-24 20:37:01
321,Shakawe,BW,-18.363276,21.839848,77.45,21,84,8.59,2023-09-24 20:37:02
322,Tanjung Pandan,ID,-2.7422808,107.6544753,91.42,46,95,10.56,2023-09-24 20:37:02
323,Williston,US,48.1465457,-103.621814,62.04,81,12,3.0,2023-09-24 20:37:03
324,Hampton Bays,US,40.8689892,-72.5175893,62.38,97,100,8.05,2023-09-24 20:37:03
325,Kulhudhuffushi,MV,6.6233167,73.06946631896413,82.83,77,100,13.04,2023-09-24 20:37:04
326,Parroquia Puerto Baquerizo Moreno,EC,-0.902599,-89.610191,75.88,75,97,8.79,2023-09-24 20:37:05
327,Lincoln,US,40.8088861,-96.7077751,64.22,72,0,1.01,2023-09-24 20:37:05
328,Robertsport,LR,6.75257,-11.36695,76.32,90,100,7.02,2023-09-24 20:37:06
329,Reggane,DZ,26.7207267,0.1751507,92.93,19,54,16.75,2023-09-24 20:37:06
330,Natal,BR,-5.805398,-35.2080905,75.4,94,20,5.75,2023-09-24 20:37:07
331,Mont-Laurier,CA,46.5524071,-75.4968899,51.51,75,0,3.69,2023-09-24 20:37:08
332,Viñales,CU,22.616537,-83.709023,74.97,89,60,4.09,2023-09-24 20:37:08
333,Antsohihy,MG,-14.8775272,47.98715,73.74,58,0,6.85,2023-09-24 20:37:09
334,Bellmere,AU,-27.076831499999997,152.8993461900601,71.31,39,34,7.78,2023-09-24 20:37:09
335,Kayangel,PW,8.082249050000001,134.7189632525487,82.22,81,100,27.04,2023-09-24 20:37:10
336,Andalgala,AR,-27.5830261,-66.3154994,64.92,80,62,5.39,2023-09-24 20:37:11
337,Luza,RU,60.630329,47.255405,57.04,93,100,8.55,2023-09-24 20:37:11
338,Fallon,FR,47.5075937,6.4807726,47.91,84,47,3.6,2023-09-24 20:37:12
339,Padang,ID,-0.9247587,100.3632561,84.24,74,20,4.61,2023-09-24 20:37:12
340,Al-Ubayyid,SD,13.183366,30.222559,78.98,65,100,14.79,2023-09-24 20:37:13
341,Palm Springs,US,33.8246269,-116.540303,84.2,25,0,6.91,2023-09-24 20:37:13
342,San Luis de la Loma,MX,17.270556,-100.893889,82.89,85,50,3.04,2023-09-24 20:37:14
343,Cape Town,ZA,-33.928992,18.417396,57.72,88,75,33.38,2023-09-24 20:37:15
344,Nar'yan-Mar,RU,67.6380175,53.0071044,44.37,86,99,6.2,2023-09-24 20:37:15
345,Coquimbo,CL,-29.9531928,-71.3379884,55.27,87,20,1.14,2023-09-24 20:37:16
346,Mirador,BR,-23.257015,-52.7756432,82.92,45,98,1.41,2023-09-24 20:37:16
347,Bawiti,EG,28.35182,28.862992,70.45,67,0,5.37,2023-09-24 20:37:17
348,Beau Vallon,MU,-20.429757199999997,57.711752445378806,73.81,73,40,3.44,2023-09-24 20:37:17
349,Turbat,PK,26.0027894,63.0505609,87.12,9,0,19.93,2023-09-24 20:37:18
350,San Antonio de Palé,GQ,-1.4046406,5.63255,75.94,85,100,11.25,2023-09-24 20:37:18
351,Acajutla,SV,13.5897967,-89.8297601,79.88,82,98,4.74,2023-09-24 20:37:19
352,Cardoso,BR,-20.080447,-49.9139767,85.59,34,83,3.76,2023-09-24 20:37:19
353,Barra,BR,-11.0892702,-43.1420453,78.87,50,58,4.79,2023-09-24 20:37:20
354,Francisco Sá,BR,-16.4777211,-43.4942587,78.8,39,50,5.08,2023-09-24 20:37:20
355,Howrah,IN,22.5736296,88.3251045,85.95,79,75,3.44,2023-09-24 20:37:21
356,Saint-Joseph,FR,49.5344534,-1.529802,63.16,94,100,6.91,2023-09-24 20:37:21
357,Bestobe,CN,43.4439204,83.2594981,57.72,53,70,3.42,2023-09-24 20:37:22
358,Taza,MA,34.230155,-4.010104,68.13,80,0,5.93,2023-09-24 20:37:23
359,Quitilipi,AR,-26.8732221,-60.21298971406674,74.82,85,7,9.78,2023-09-24 20:37:23
360,Gebeit,SD,21.066667,36.316667,83.8,27,5,3.13,2023-09-24 20:37:24
361,Lamar,US,38.0872306,-102.6207497,62.01,48,0,9.22,2023-09-24 20:37:24
362,Thinadhoo,MV,0.5326429,72.99714160821568,82.27,74,15,5.88,2023-09-24 20:37:25
363,Great Yarmouth,GB,52.6071742,1.7314845,62.28,78,58,18.12,2023-09-24 20:37:26
364,Farasan,SA,16.702222,42.118333,87.55,77,36,7.09,2023-09-24 20:37:26
365,Villaquilambre,ES,42.6469775,-5.5596277,51.37,77,1,2.3,2023-09-24 20:37:27
366,Tete,MZ,-16.1603989,33.5871474,77.58,59,9,4.81,2023-09-24 20:37:28
367,Esmeraldas,BR,-19.7613111,-44.3145945,79.9,49,17,4.27,2023-09-24 20:37:29
368,Punta Cardón,VE,11.6175102,-70.2116906,84.81,72,97,23.4,2023-09-24 20:37:29
369,Alice Town,BS,25.3509316,-76.4848097,83.46,80,18,12.01,2023-09-24 20:37:30
370,Mokhsogollokh,RU,61.397861,128.947861,50.32,53,83,1.14,2023-09-24 20:37:30
371,São Vicente,BR,-23.9603686,-46.3847024,80.31,94,93,11.3,2023-09-24 20:37:31
372,Sandakan,MY,5.8391274,118.1158598,87.1,70,20,7.0,2023-09-24 20:37:31
373,Tabatinga,BR,-21.7373768,-48.6880522,86.81,29,99,4.45,2023-09-24 20:37:32
374,Axim,GH,4.865362,-2.242169,76.28,91,91,5.88,2023-09-24 20:37:33
375,Ashgabat,TM,37.9404648,58.3823487,62.35,39,0,2.3,2023-09-24 20:37:33
376,Nelson Bay,AU,-32.7218138,152.1440889,71.44,65,0,10.0,2023-09-24 20:37:34
377,Mirny,RU,62.541077,113.978584,54.79,58,36,1.99,2023-09-24 20:37:34
378,Margate,GB,51.3878174,1.3819699,62.55,75,75,4.0,2023-09-24 20:37:35
379,Bredasdorp,ZA,-34.533055,20.042778,54.81,97,33,2.77,2023-09-24 20:37:35
380,Kabwe,ZM,-14.4434056,28.4465166,65.55,45,14,5.23,2023-09-24 20:37:36
381,Oulainen,FI,64.2667732,24.8000331,41.81,96,54,7.29,2023-09-24 20:37:36
382,Bukhara,UZ,39.7675529,64.4231326,57.18,54,0,6.91,2023-09-24 20:37:37
383,Fuvahmulah,MV,-0.2948408,73.4240650441918,82.24,76,53,8.46,2023-09-24 20:37:37
384,El Nido,PH,11.1800079,119.3904846,84.97,71,99,9.73,2023-09-24 20:37:38
385,Tekeli,KZ,44.8615202,78.7629423,54.03,40,6,3.27,2023-09-24 20:37:39
386,Mehran,IR,33.1236709,46.1667015,91.33,12,4,4.92,2023-09-24 20:37:39
387,Emerald,AU,-23.5263118,148.1618622,80.31,31,0,12.33,2023-09-24 20:37:40
388,Crane,US,31.39572,-102.3521214,85.48,29,0,6.29,2023-09-24 20:37:40
389,Tocopilla,CL,-22.0887189,-70.1960657,64.29,79,47,3.96,2023-09-24 20:37:41
390,Shushtar,IR,32.0547874,48.8456666,91.54,13,0,2.75,2023-09-24 20:37:41
391,Franceville,GA,-1.634363,13.589513,70.84,96,39,2.06,2023-09-24 20:37:42
392,Changping District,CN,40.2196456,116.2250912,67.64,48,100,5.95,2023-09-24 20:37:42
393,eMbalenhle,ZA,-26.5416667,29.0747222,58.39,83,92,6.82,2023-09-24 20:37:43
394,Trevelin,AR,-43.0791069,-71.4640493,33.24,89,8,4.7,2023-09-24 20:37:43
395,Saint-Pierre,FR,48.3832725,7.4718731,47.14,86,19,1.36,2023-09-24 20:37:44
396,Bairnsdale,AU,-37.8254509,147.6304752,72.0,52,98,3.74,2023-09-24 20:37:44
397,Kalmunai,LK,7.4131557,81.8269327,85.66,68,32,2.13,2023-09-24 20:37:45
398,East London,ZA,-33.0191604,27.8998573,67.35,94,100,23.02,2023-09-24 20:37:45
399,Pierre,US,44.3683644,-100.351136,62.82,84,75,6.91,2023-09-24 20:37:46
400,Arraial do Cabo,BR,-22.9662839,-42.024427,73.29,88,0,6.91,2023-09-24 20:37:46
401,Isangel,VU,-19.5410863,169.2810885,79.83,69,20,9.22,2023-09-24 20:37:47
402,Nuku'alofa,TO,-21.1343401,-175.201808,79.14,69,20,20.71,2023-09-24 20:37:48
403,Camariñas,ES,43.1297203,-9.1851613,63.91,89,81,1.5,2023-09-24 20:37:48
404,Tisul,RU,55.763851,88.3130216,37.47,81,100,2.06,2023-09-24 20:37:49
405,Cidreira,BR,-30.1657063,-50.218331,62.74,90,100,6.35,2023-09-24 20:37:49
406,Mangrol,IN,21.575642,72.8565391,82.83,76,68,4.27,2023-09-24 20:37:50
407,Babu,CN,24.4155435,111.5464663,88.66,67,11,1.07,2023-09-24 20:37:50
408,Inari,FI,68.9062456,27.0260771,44.78,95,100,9.35,2023-09-24 20:37:51
409,Houlton,US,46.1251286,-67.8407944,46.8,93,0,0.0,2023-09-24 20:37:51
410,Antsiranana,MG,-12.2779134,49.2913394,72.36,73,75,16.11,2023-09-24 20:37:52
411,Pont-Rouge,CA,46.756563,-71.697807,50.92,72,0,6.98,2023-09-24 20:37:52
412,Hanceville,US,34.0623275,-86.7627004,67.93,47,100,3.69,2023-09-24 20:37:53
413,Imbituba,BR,-28.241827,-48.6643444,65.17,95,97,5.23,2023-09-24 20:37:53
414,Iguaí,BR,-14.752754,-40.089417,67.75,98,69,3.02,2023-09-24 20:37:54
415,Maridi,SS,4.9143633,29.4645282,67.14,99,84,3.02,2023-09-24 20:37:54
416,Arenápolis,BR,-14.460185,-56.8436668,83.26,30,1,4.72,2023-09-24 20:37:55
417,Kill Devil Hills,US,36.0321186,-75.6776147,71.87,91,40,6.91,2023-09-24 20:37:55
418,Meulaboh,ID,4.1481951,96.1339107,79.88,83,83,4.16,2023-09-24 20:37:56
419,São Gabriel da Cachoeira,BR,-0.1249715,-67.0813855,71.13,94,100,2.08,2023-09-24 20:37:56
420,Makokou,GA,0.5618897,12.8525689,68.49,99,92,2.68,2023-09-24 20:37:57
421,Uyuni,BO,-20.4628406,-66.8239072,51.85,27,1,3.22,2023-09-24 20:37:57
422,Bardai,TD,21.3549506,17.0005053,74.16,15,1,4.81,2023-09-24 20:37:58
423,Sioux City,US,42.4966815,-96.4058782,62.49,78,0,5.75,2023-09-24 20:37:59
424,Kirakira,SB,-10.4568963,161.9201736,84.2,63,100,15.12,2023-09-24 20:37:59
425,Harran,TR,36.8710059,39.0251364,79.11,31,0,2.8,2023-09-24 20:38:00
426,Scarborough,GB,54.2820009,-0.4011868,58.64,86,34,8.01,2023-09-24 20:38:00
427,Kapuskasing,CA,49.416667,-82.433333,55.4,71,20,6.91,2023-09-24 20:38:01
428,Nadym,RU,65.5336238,72.5113955,53.8,87,98,12.86,2023-09-24 20:38:01
429,Wenling,CN,28.3761941,121.3808408,83.61,77,33,7.92,2023-09-24 20:38:02
430,Ust-Tsilma,RU,65.438683,52.156208,53.26,92,100,5.26,2023-09-24 20:38:02
431,Gadani,IN,23.5388092,69.0469264,82.36,70,72,14.03,2023-09-24 20:38:03
432,Kavaratti,IN,10.5672203,72.6394636,82.62,74,67,12.5,2023-09-24 20:38:04
433,Cumaribo,CO,4.4471495,-69.7975845,74.73,90,88,3.13,2023-09-24 20:38:04
434,Wuwei,CN,37.928881,102.6359886,64.72,36,98,11.03,2023-09-24 20:38:05
435,Kailua-Kona,US,19.641941,-155.996933,79.65,78,100,8.05,2023-09-24 20:38:05
436,Taroa,CO,12.4300098,-71.5763149,83.95,82,100,21.27,2023-09-24 20:38:06
437,Zangguy,CN,37.3567795,78.7946646,66.47,15,99,5.79,2023-09-24 20:38:06
438,Whakatāne,NZ,-37.9519223,176.9945977,57.54,99,100,5.01,2023-09-24 20:38:07
439,Pacific Grove,US,36.6211149,-121.917794,58.48,83,0,3.44,2023-09-24 20:38:07
440,Loa Janan Ulu,ID,-0.5876152,117.0887392,92.46,43,57,5.57,2023-09-24 20:38:08
441,Susuman,RU,62.779732,148.15361,35.6,53,95,7.56,2023-09-24 20:38:08
442,Berlin,DE,52.5170365,13.3888599,50.4,95,0,3.44,2023-09-24 20:38:09
443,Nerchinsk,RU,51.97694,116.588341,52.2,84,100,9.8,2023-09-24 20:38:10
444,Vadsø,NO,70.22671985,29.78277929931153,39.27,87,75,5.75,2023-09-24 20:38:10
445,Ishigaki,JP,24.3382831,124.1577569,86.23,84,40,10.36,2023-09-24 20:38:11
446,Prestea,GH,5.4336458,-2.1423648,72.36,98,58,2.15,2023-09-24 20:38:11
447,Bothaville,ZA,-27.388889,26.616667,60.01,58,99,9.93,2023-09-24 20:38:12
448,Matthew Town,BS,20.9504006,-73.6726951,84.47,79,100,14.2,2023-09-24 20:38:12
449,Pariaman,ID,-0.6263889,100.1177778,84.25,67,96,7.16,2023-09-24 20:38:13
450,Taoudeni,ML,22.6762333,-3.9805269,91.92,12,16,3.11,2023-09-24 20:38:13
451,Tofol,FM,5.326022,163.0087193,87.58,70,75,3.44,2023-09-24 20:38:14
452,Fuling,CN,29.7065405,107.3910809,70.03,94,100,2.84,2023-09-24 20:38:14
453,Calingasta,CL,-30.0231843,-70.6921467,67.21,39,94,1.25,2023-09-24 20:38:15
454,Maiyama,NG,12.0825973,4.3677034,74.14,86,72,7.09,2023-09-24 20:38:16
455,Kerikeri,NZ,-35.2272607,173.9491061,57.16,79,100,4.34,2023-09-24 20:38:16
456,Fort Bragg,US,35.140311,-79.15414649804102,72.12,81,100,5.75,2023-09-24 20:38:17
457,Vorkuta,RU,67.5035662,64.0627028,45.57,79,100,9.24,2023-09-24 20:38:17
458,Tuburan,PH,10.7285353,123.8254215,91.49,72,100,5.99,2023-09-24 20:38:18
459,Santa Marinella,IT,42.0354641,11.867938,63.19,75,30,21.18,2023-09-24 20:38:18
460,Jatobá,BR,-5.8195391,-44.223188,84.24,34,76,4.9,2023-09-24 20:38:19
461,Yaren District,NR,-0.5471014,166.9164002,84.34,73,63,7.23,2023-09-24 20:38:20
462,Matoury,FR,4.8496712,-52.3268695,76.98,94,0,2.3,2023-09-24 20:38:20
463,Mane,FR,43.0818375,0.9504994,56.28,57,10,4.18,2023-09-24 20:38:21
464,Batticaloa,LK,7.7356027,81.6941956,84.79,68,42,2.59,2023-09-24 20:38:21
465,Chuí,BR,-33.6895237,-53.454704,51.04,70,99,8.05,2023-09-24 20:38:22
466,Essaouira,MA,31.5118281,-9.7620903,65.75,94,0,4.61,2023-09-24 20:38:23
467,Riversdale,CA,45.4228629,-63.0423115,46.51,91,100,2.19,2023-09-24 20:38:23
468,Tolanaro,MG,-25.0296943,46.9903888,62.38,94,20,0.0,2023-09-24 20:38:24
469,Paranhos,BR,-23.8927851,-55.4287213,84.96,34,99,4.56,2023-09-24 20:38:24
470,Fada,NG,9.5985575,8.442205380378004,64.09,95,74,1.66,2023-09-24 20:38:25
471,Sirjan,IR,29.4458687,55.6704717,71.2,15,0,5.82,2023-09-24 20:38:25
472,Illapel,CL,-31.6326932,-71.1683039,55.76,63,1,2.19,2023-09-24 20:38:26
473,Bubaque,GW,11.29969595,-15.833543367212418,82.45,77,28,7.52,2023-09-24 20:38:26
474,Kasongo Lunda,CD,-6.4786095,16.8168133,70.84,93,93,1.86,2023-09-24 20:38:27
475,Lisakovsk,KZ,52.545864,62.489201,62.17,65,0,4.18,2023-09-24 20:38:28
476,Suva,FJ,-18.1415884,178.4421662,81.88,78,75,12.66,2023-09-24 20:38:28
477,Argo,US,33.6882155,-86.50140447889957,67.19,86,99,2.91,2023-09-24 20:38:29
478,São João da Barra,BR,-21.6348588,-41.0487079,71.55,93,39,10.74,2023-09-24 20:38:29
479,Westport,US,41.1414855,-73.3578955,60.66,92,100,14.97,2023-09-24 20:38:30
480,Farmington,US,44.6402434,-93.1435497,62.78,91,75,0.0,2023-09-24 20:38:30
481,Lorengau,PG,-2.0329567,147.2789185,79.36,88,100,11.9,2023-09-24 20:38:31
482,Xilinhot City,CN,43.9312058,116.0789127,68.0,38,95,13.42,2023-09-24 20:38:31
483,Tours,FR,47.3900474,0.6889268,48.78,93,0,2.3,2023-09-24 20:38:32
484,Wajir,KE,1.7504651,40.0594959,75.15,78,20,4.61,2023-09-24 20:38:33
485,Vilyuchinsk,RU,52.931834,158.405383,57.29,65,97,6.15,2023-09-24 20:38:33
486,Gadzhiyevo,RU,69.250359,33.315281,40.53,86,97,14.65,2023-09-24 20:38:34
487,Holualoa CDP,US,19.6238149,-155.9536379,75.51,79,100,8.05,2023-09-24 20:38:34
488,Kibre Mengist,ET,5.8733621,38.9953839,60.67,84,100,2.35,2023-09-24 20:38:35
489,Vytegra,RU,61.006498,36.4514921,50.83,97,24,9.31,2023-09-24 20:38:35
490,Newnham,GB,52.0209937,-0.1853037,61.38,92,97,5.99,2023-09-24 20:38:36
491,Taro,ID,-8.3862137,115.2800168,74.86,37,84,5.88,2023-09-24 20:38:36
492,Tual,ID,-5.6389933,132.7429249,77.52,81,68,15.23,2023-09-24 20:38:37
493,Ormara,PK,25.2105634,64.6374914,82.74,36,28,5.86,2023-09-24 20:38:38
494,Cherlak,RU,54.154067,74.7974987,58.6,76,87,8.5,2023-09-24 20:38:38
495,Stratford-upon-Avon,GB,52.1927803,-1.70634,57.92,95,23,12.17,2023-09-24 20:38:39
496,Flying Fish Cove,AU,-10.4213344,105.674413,81.03,78,100,16.11,2023-09-24 20:38:39
497,Mumbwa,ZM,-14.9850046,27.0613764,69.78,37,9,9.13,2023-09-24 20:38:40
498,São Paulo de Olivença,BR,-3.4650627,-68.9468462,76.08,83,9,1.9,2023-09-24 20:38:40
499,Mawu,CN,34.430659,104.917589,52.84,84,100,2.35,2023-09-24 20:38:41
500,Likiep Atoll,MH,9.9230228,169.0972652,84.49,77,87,15.5,2023-09-24 20:38:41
501,Lannion,FR,48.7322183,-3.4587994,60.93,95,41,8.21,2023-09-24 20:38:42
502,Lycksele kommun,SE,64.6,18.166667,40.91,88,100,5.86,2023-09-24 20:38:43
503,Alotau,PG,-10.3060931,150.4464005,75.67,91,100,7.81,2023-09-24 20:38:43
504,Smithers,CA,54.7792074,-127.1760991,52.12,62,20,4.61,2023-09-24 20:38:44
505,Amga,RU,60.894218,131.97998,51.03,46,19,1.79,2023-09-24 20:38:44
506,Port Hedland,AU,-20.3111814,118.5801181,100.44,12,6,16.11,2023-09-24 20:38:45
507,Kachug,RU,53.960819,105.885147,51.3,89,100,6.44,2023-09-24 20:38:45
508,Cabedelo,BR,-6.97324,-34.8351609,77.68,79,22,10.8,2023-09-24 20:38:46
509,Forest - Vorst,BE,50.811795,4.3181187,52.81,83,0,11.5,2023-09-24 20:38:46
510,Yacuiba,BO,-22.0136831,-63.6781103,76.77,57,5,3.91,2023-09-24 20:38:47
511,Cadale,SO,2.7616074,46.3220127,78.39,82,11,14.7,2023-09-24 20:38:47
512,Illizi,DZ,26.504191,8.479926,80.28,29,78,4.12,2023-09-24 20:38:48
513,Nogliki,RU,51.7953617,143.1365077,65.17,57,12,5.99,2023-09-24 20:38:48
514,Hugo,US,45.159967,-92.9932734,62.33,90,75,1.01,2023-09-24 20:38:49
515,Aral City,CN,40.5421865,81.2770789,67.03,29,26,5.57,2023-09-24 20:38:50
516,Ciudad de Lazaro Cardenas,MX,20.4621605,-97.6990645,73.96,89,35,2.39,2023-09-24 20:38:50
517,Altai,MN,48.3035739,89.5145424,25.47,65,43,8.57,2023-09-24 20:38:51
518,Alofi,NU,-19.0534159,-169.919199,77.5,61,75,20.71,2023-09-24 20:38:51
519,Oloirobi,TZ,-3.205949,35.4452102,49.5,86,88,5.61,2023-09-24 20:38:52
520,Tutóia,BR,-2.761413,-42.275531,79.18,84,1,12.39,2023-09-24 20:38:52
521,La Gi,VN,10.6588219,107.7731192,82.89,76,100,12.39,2023-09-24 20:38:53
522,Kristiansund,NO,63.216819400000006,7.545258996501891,57.85,67,100,6.91,2023-09-24 20:38:53
523,Dhar,IN,22.5972396,75.306565,78.04,83,84,6.24,2023-09-24 20:38:54
524,Taounate,MA,34.538476,-4.635994,71.08,62,3,2.06,2023-09-24 20:38:55
525,Pereiaslav,UA,50.0643984,31.4447327,60.91,49,23,4.9,2023-09-24 20:38:55
526,Rovnoye,RU,50.775948,46.057549,61.97,54,8,5.03,2023-09-24 20:38:56
527,Yeosu-si,KR,34.7546257,127.659859,73.65,71,77,12.55,2023-09-24 20:38:56
528,Zapala,AR,-38.9029381,-70.0642572,44.06,55,0,3.78,2023-09-24 20:38:57
529,Tarko-Sale,RU,64.9219991,77.779459,46.0,94,100,21.0,2023-09-24 20:38:57
530,Kuta,ID,-8.7278354,115.1730049,82.02,83,40,9.22,2023-09-24 20:38:58
531,Montepuez,MZ,-13.1253048,39.0016963,69.15,86,23,2.93,2023-09-24 20:38:58
532,Senanga,ZM,-16.104099,23.301807,67.96,37,37,6.58,2023-09-24 20:38:59
533,Novo Aripuanã,BR,-5.125929,-60.373179,83.34,51,68,0.96,2023-09-24 20:38:59
534,Enterprise,US,31.3151708,-85.8552161,70.23,77,0,0.0,2023-09-24 20:39:00
535,Hami,CN,42.817404,93.5142008,55.47,43,100,2.46,2023-09-24 20:39:01
536,Bathsheba,BB,13.2129361,-59.5227245,79.2,89,40,8.05,2023-09-24 20:39:01
537,Myskhako,RU,44.6587755,37.7583424,60.28,76,0,10.94,2023-09-24 20:39:02
538,Baiyin,CN,36.5451563,104.1355419,56.12,63,93,4.83,2023-09-24 20:39:02
539,Ar Ruways,YE,16.860934,43.352128,76.15,37,7,5.84,2023-09-24 20:39:03
540,Sorong,ID,-0.8634105,131.2544805,84.18,68,99,15.57,2023-09-24 20:39:03
